Amenfis Communications Limited,"AMENFIS COMMUNICATIONS LIMITED assists Ghanaian companies to use low-cost technologies to attract more of their ideal clients and grow their businesses. High-speed Internet, IT infrastructure management, marketing automation technology, IT…",/site/directory/it--/397777/Amenfis-Communications-Limited,+233244772723|  Facebook link: https://www.facebook.com/amenfiscom,South Odorkor
Amenla Hotel,Budget Hotels.,/site/directory/budgets-hotels/2014/Amenla-Hotel,031 20-22543,
Amenrah Worshippers,"AMENRAH WORSHIPPERS Ghana is the headquarter of AMENRAH WORSHIPPERS, (or THE SPIRITUAR TEMPLE OF CHRISTIAN ones) which preaches and practice the true doctrine of Christianity as it was been done in ancient Nubia where Christianity st…",/site/directory/traditional-body/18222/Amenrah-Worshippers,+233-20-8199544,Adenta
America House Hotel,Budget Hotels.,/site/directory/budgets-hotels/2013/America-House-Hotel,N/A,Bogoso
American Dream,"We deal in Cosmetics, Food and Drinks, Clothing and Accessories We sell the best & finest designer perfumes, ladies & gents underwear, bath towels, body lotions, deodorants, bath soaps, victoria secret products, America groceries, etc. …",/site/directory/boutique/19976/American-Dream,"0243335866, 0208299918",Abeka La Paz
"American Dreams Deals In The Best & Finest Designer Perfumes, Ladies & Gents Underwear, etc","We deal in Cosmetics, Food and Drinks, Clothing and Accessories We sell the best & finest designer perfumes, ladies & gents underwear, bath towels, body lotions, deodorants, bath soaps, victoria secret products, America groceries, etc. …",/site/directory/clothing/373194/American-Dreams-Deals-In-The-Best-Finest-Designer-Perfumes-Ladies-Gents-Underwear-etc,"0243335866, 0208299918",Osu
American Electronics & Computer Institute,"American Electronics & Computer Institute (AECI) one of the premier IT companies in Ghana. It is comprised of a state-of-the-art IT Training Center, an ultra modern Internet Cafe and a sales inventory of the best electronic appliances, com…",/site/directory/it/8476/American-Electronics-Computer-Institute,+233 030 2311907,
American Suits for sale,WE HAVE IN STOCK FRESH PAUL SMITH SUITS FOR KIDS 6 TO 10 YEARS.,/site/directory/clothing/359011/American-Suits-for-sale,0244216725,Koforidua
Amesh Co.Ltd,"We are into all kinds of aluminium windows and doors and Curtain Walls. We also sell all kinds of glass sheets( all kinds of colours),TnG plastics and louver blades.",/site/directory/building-materials-suppliers/8182/Amesh-Co-Ltd,0023 302 08330201,
Amical Hotel,Budget Hotel.,/site/directory/budgets-hotels/1236/Amical-Hotel,030 3-206009,
Amietron,"Design and manufacture of electronic bill and signboards, house automation, street light controls and General Electronic/Electrical consultants.",/site/directory/electrical-appliances/8233/Amietron,0243287841 / 0242785108,Dansoman
Amietron,"Design and manufacture of customised LED signboards (both indoor and outdoor displays) Digital Filling station price list display, LED scrolling message displays and Led road signs to suit your needs. They are affordable and reliable.",/site/directory/advertising-agency/9539/Amietron,0243287841,
Amity Bridals,One stop shop for all wedding gowns and its accessories.,/site/directory/boutique/18208/Amity-Bridals,0249776969,Nkwakaw
Amity Business Services,"Welcome to Amity Business Services, your go-to hub for online business support and virtual assistant services here in Ghana. At Amity, we take pride in offering a suite of comprehensive business support services tailored to meet the divers…",/site/directory/business-consultants/456268/Amity-Business-Services,0555625828|  Facebook link: https://www.facebook.com/AmityVirtual,Spintex
Amkred Guest House,Budget Hotels.,/site/directory/budgets-hotels/1908/Amkred-Guest-House,033 21321862,
AMMA MULTITRADE EXIM GHANA LIMITED,"100% QUALITY CLOTHING (MEN, WOMEN AND KIDS).",/site/directory/clothing/20620/AMMA-MULTITRADE-EXIM-GHANA-LIMITED,0302797342,Abelenkpe
Ammishaddai Investements,"Import and export, general trading, Pre-financing, Project Management, Logistics",/site/directory/importers/8832/Ammishaddai-Investements,0249 336832,
Ammishaddai Investments,"Importers, Exporters, Agents, Logistics, Project Management, Pre-financing, General Merchants",/site/directory/importers/8804/Ammishaddai-Investments,0249 336 832,Tema Comm.5
Amo food complex limited,"Amo Food Complex is into the procurement, processing and export of hygienically prepared traditional staple foods. Currently the company is not engaged in the farming of any of the crops that it processes. It however provides technical adv…",/site/directory/agriculture-produce/6179/Amo-food-complex-limited,+233 243 587 348,
Amoba-MER Enterprise,"Amoba-MERC Ent was set up in March, 2017 and trades as a sole proprietor. The Enterprise is mainly into the manufacturing and distribution of Natural Herbal soap and multipurpose liquid soaps.",/site/directory/cosmetics/437475/Amoba-MER-Enterprise,+233557678301|  Facebook link: https://www.facebook.com/AmobaMERCEnterprise/,Kasoa
Amourest Consult,"Automobile agency, specialising in the sale of new and used vehicles of all makes.",/site/directory/used-car-sellers/2587/Amourest-Consult,00233 243231750,
Ampax Hotel,Budget Hotel.,/site/directory/budgets-hotels/1237/Ampax-Hotel,020-8128919,
"Ampax Hotel, Pokuase","The Ampax Hotel, Pokuase provides that serene and scenic location where our guests can enjoy soothing relaxation, comfortable accommodation that represents excellent value for leisure and business travellers from around Ghana and around th…",/site/directory/3-star-hotels/9049/Ampax-Hotel-Pokuase,00233-21-932158 00233-21-932157 00233-243-880937 00233-20-8128919,Pokuase
Ampehaw merchants and services,IMPORTS GALVANIZE PIPES,/site/directory/importers/18291/Ampehaw-merchants-and-services,0244435569,Accra Central
Amphia Initiative,This is a business with the aim of helping people to maximize profit.,/site/directory/business-centers/17727/Amphia-Initiative,+2330244055331,Fijai Sekondi
Ampomah Guest House,2 Star Hotel.,/site/directory/2-star-hotels/1040/Ampomah-Guest-House,0302 -507487/8,
Amponsah Architects & Planners.,Architectural Firm.,/site/directory/architectural-firm/839/Amponsah-Architects-Planners,0302 -761248,
Amrise HR Service Gh. Ltd,HR Consultancy Services,/site/directory/recruitment-firms/440443/Amrise-HR-Service-Gh-Ltd,+233243329027,Adjirigannor
Amsab Events,"Amsab Events is an event consultancy and planning organization in Ghana which offer a wide range of services to make your event a memorable one. Our services includes, event consultancy, planning, catering for both local and continental di…",/site/directory/events-organisers-/451617/Amsab-Events,+233543897472,Ashongmang
Amsda Travel & Tours,Travel and Tour Agency.,/site/directory/travel-agencies/1261/Amsda-Travel-Tours,"233-0302 -238521, 233-20-8170590",
AMSG Ltd.,Agricultural Equipment Agricultural Machinery Services Repairs,/site/directory/agricultural-equipment-suppliers/2679/AMSG-Ltd,0302 786043,
Amsteld Restaurant,Local Restaurant.,/site/directory/restaurants/1831/Amsteld-Restaurant,033 21-32433,
AMTAS CONSULT,"We aim to provide high quaity and timely i book - keeping, payroll, accouning and secretarial services.",/site/directory/other-consultants/447008/AMTAS-CONSULT,+233277111689,Chorkor Mamprobi
Amtechbis Global Ltd.,"Amtechbis is a software company in Ghana that provides web design, web development, software development, mobile application development, graphic design, domain registration, web hosting, IT training, and online marketing service to the in…",/site/directory/it--/451971/Amtechbis-Global-Ltd,+233559888621|  Facebook link: https://www.facebook.com/amtechbisgh,Mallam
Amuga Rural Bank Ltd,Rural Bank,/site/directory/rural-bank/21486/Amuga-Rural-Bank-Ltd,00233(0)3627-20282,Adidome
Amwes Security Ltd.,We provide Security Services.,/site/directory/security-services/21072/Amwes-Security-Ltd,030 2773766,Osu. R.E.
Amzendock Constrction works ltd,"Deal with the design, construction, and maintenance of the physical and naturally built environment, including works like roads, bridges, canals, dams, and commercial and residential buildings",/site/directory/civil-engineering/23988/Amzendock-Constrction-works-ltd,0243-874082 / 020- 9028972,Larshibi
An Oil Company,"DBS OR RSA III ACCOUNTING OPTION, TWO EXPERIENCE IN ACCOUNTING WORK,MUST KNOW WORD AND EXCEL.EXPERIENCE OF MANAGING A FILLING STATION IS A BIG ADVANTAGE. SALARY GH 300 GROSS",/site/directory/oil-and-gas/16320/An-Oil-Company,0203005705,Pokuase
AnaEss Communication. Ltd,IT CONSULTANCY. WEBSITE DEVELOPMENT. GRAPHIC DESIGN. NETWORKING. COMPUTER REPAIRS.,/site/directory/it/23911/AnaEss-Communication-Ltd,233 266 459 372,Haatso
Anaf Commercial Services,"Anaf Commercial Services (ACS) Limited is registered as a service provider in Ghana and has built a strong and reliable support services to the oil and gas industry, mining, food processing, thermal industry and more. Anaf Commercial Servi…",/site/directory/business-consultants/400161/Anaf-Commercial-Services,0501522308,Labone
Anais Consult Ltd,"We offer absolute solution to your recruitment needs. Your one stop shop recruitment services, providing top talents on the job market who will add value to your business. Specialization is our hallmark therefore partnering with Anais will…",/site/directory/recruitment-firms/461242/Anais-Consult-Ltd,+233249402699,Adjirigannor
"Ananda Botanicals,Ghana","Ananda Botanicals is a company that is into Lemon Grass production,lemon grass essential oil,lemon grass Tea as well as supplier of citronella essential oil.",/site/directory/exporters-/438740/Ananda-Botanicals-Ghana,+233242823131,Ejura
Anane Mantey & Co. Chartered Accountants,"WE ARE INTO INTERNAL & EXTERNAL AUDIT, RECRUITMENTS, TRUST MANAGEMENT, ACCOUNTANCY,TAXATION & ADVISORY.",/site/directory/accounting-firms/15448/Anane-Mantey-Co-Chartered-Accountants,,Tudu
ANANE-KM ENTERPRISE,WE ARE SELLING A HOUSE AT NORTH KANESHIE NEAR THE LAST TOP AND WE INVITE YOU TO CAME AND SEE IT'S AT AN AFFORDABLE PRICE .THANK YOU,/site/directory/advertising-agency/3736/ANANE-KM-ENTERPRISE,0242-025-027,North Industrial Area
Anansesemonline,Get more of Ghanaian music.,/site/directory/other-directories/36/Anansesemonline,+233-21-230333,
Anas Services,"For busy people who can\'t have the time to cook at home but would want to eat home cooked meals, Anas services is your choice. Preparing meals you would enjoy and at your request.Food will be prepared and delivered to your home for you an…",/site/directory/caterers/18108/Anas-Services,0275858107,Sakumono
Anasset Co. Ltd.,Gas suppliers.,/site/directory/utilities/20168/Anasset-Co-Ltd,030 2247184,Adabraka
Anchored Technology,"Door-to-door IT services for Companies, Individual and Institutions. Just call.",/site/directory/it/15648/Anchored-Technology,0262 627216,
Anchorhold,"Supply portion products like Jam, butter ,sugar,coffee and teabags to Hotels in Ghana.",/site/directory/food/8189/Anchorhold,"021-238917,02446910192",Darkuman
Ancient and Modern Business Consultancy,"Business Services, Professional and Management Training mostly hands-on training for the job market for the unemployed graduates and for business growth and improvement for the self-employed.",/site/directory/business-consultants/24182/Ancient-and-Modern-Business-Consultancy,0242255854,Danyame Kumasi
Anda Global,Anda is Agri-food commodities trade and finance platform connecting buyers and sellers to access wider global markets through digital platforms and to financial services.,/site/directory/agriculture-produce/453700/Anda-Global,0594951131,Accra Central
Andah and Andah,"Chartered Accountants Taxation, Management and Development Consultants Corporate Training",/site/directory/accounting-firms/3327/Andah-and-Andah,252372,Adabraka
Andale,"Free Auction Tools for eBay auction and other UK auction sites including free counter, sniping, calculator, image hosting etc.",/site/directory/software-development/3626/Andale,0800 8456 702,
Andam Secondary Technical School,courses offered: 1.Building Construction 2.Electrical Installation 3.Business Accounting 4.General Arts 5.Business Secretarial 6.Architechtual Draughtsmanship 7.Home Economics,/site/directory/secondary-schools/6104/Andam-Secondary-Technical-School,0244 96 64 63 & 0274 26 30 77,Kasoa
